origintime,latitude,longitude,depth,magnitude
2018-01-17T08:13:47.100000Z,19.857,-72.782,44.9,2.7
2018-01-17T09:02:17.200000Z,19.323,-72.956,23.8,2.6
2018-01-17T13:46:19.600000Z,18.894,-73.923,12.8,2.6
2018-01-18T09:10:18.000000Z,18.789,-69.506,76.6,2.3
2018-01-18T13:05:21.700000Z,19.68,-71.27,40.1,2.4
2018-01-19T09:57:47.600000Z,18.694,-70.38,94.9,2.4
2018-01-19T23:43:16.300000Z,19.25,-69.837,91.7,2.6
2018-01-21T16:25:34.800000Z,18.922,-70.374,94.9,2.0
2018-01-21T16:39:31.600000Z,19.842,-72.253,15,2.3
2018-01-25T08:14:27.600000Z,18.253,-71.836,21,2.5
2018-01-27T08:46:54.800000Z,18.85,-73.944,10,3.2
2018-01-28T12:19:52.500000Z,18.586,-69.373,90.1,4.0
2018-01-30T15:24:46.300000Z,18.975,-70.33,85,2.7
2018-02-01T00:10:16.800000Z,18.741,-70.38,99.6,2.6
2018-02-01T07:36:23.000000Z,19.387,-73.172,45,2.1
2018-02-01T22:56:17.100000Z,17.671,-72.359,33.6,2.1
2018-02-02T04:14:00.400000Z,17.963,-72.154,23.1,2.4
2018-02-02T06:55:56.500000Z,19.607,-70.107,5.4,2.5
2018-02-02T22:18:01.100000Z,18.744,-67.582,10.2,2.1
2018-02-03T01:43:16.500000Z,19.066,-67.931,10.1,2.3
2018-02-03T08:12:48.800000Z,18.126,-71.928,24.2,1.4
2018-02-03T11:40:06.700000Z,18.176,-67.944,112,2.3
2018-02-04T12:23:05.900000Z,18.037,-68.727,138,2.7
2018-02-04T19:03:58.900000Z,17.712,-71.783,38.1,2.0
2018-02-04T21:36:36.400000Z,18.132,-71.308,0,1.3
2018-02-05T23:21:12.500000Z,19.881,-67.39,8.2,2.9
2018-02-06T06:29:11.400000Z,18.238,-67.386,10.4,1.5
2018-02-06T12:29:08.800000Z,18.413,-71.405,11.5,1.8
2018-02-06T14:57:21.100000Z,18.98,-68.327,32.6,2.4
2018-02-07T04:46:44.500000Z,17.758,-68.499,50,2.6
2018-02-08T07:17:45.300000Z,18.167,-67.436,10.1,2.5
2018-02-08T16:59:24.100000Z,18.895,-67.708,1.3,2.3
2018-02-08T19:46:20.000000Z,18.306,-67.968,88.4,2.3
2018-02-09T23:14:26.800000Z,18.221,-71.138,25,1.5
2018-02-10T03:19:30.900000Z,18.057,-71.215,27,1.6
2018-02-10T04:44:35.600000Z,18.755,-67.396,24,2.1
2018-02-10T11:01:20.600000Z,18.631,-69.524,23.7,2.6
2018-02-10T11:20:24.500000Z,18.605,-70.611,22.8,2.0
2018-02-10T12:37:07.300000Z,18.455,-71.0,10.3,1.8
2018-02-10T12:54:41.300000Z,19.987,-70.993,30.7,2.6
2018-02-11T00:25:29.300000Z,19.314,-68.111,16.8,2.7
2018-02-11T11:00:13.700000Z,19.272,-67.989,0.6,2.4
2018-02-14T02:03:35.500000Z,18.437,-69.708,112,2.7
2018-02-14T03:37:49.600000Z,18.477,-72.973,21.2,2.6
2018-02-14T08:24:40.500000Z,17.991,-68.351,45,2.5
2018-02-14T08:35:46.500000Z,18.137,-72.358,18.4,2.3
2018-02-15T03:06:17.100000Z,18.517,-67.471,10.4,2.6
2018-02-15T18:10:21.900000Z,18.907,-70.384,93.2,3.0
2018-02-16T09:20:41.600000Z,18.164,-68.787,127,2.7
2018-02-16T17:46:49.200000Z,19.13,-69.715,12.2,2.5
2018-02-17T00:25:15.200000Z,18.82,-73.597,20,4.7
2018-02-17T00:56:08.100000Z,18.196,-68.518,106,2.7
2018-02-17T04:14:03.700000Z,18.926,-73.52,8,2.7
2018-02-17T07:47:31.400000Z,18.773,-73.561,0,2.3
2018-02-17T21:00:36.700000Z,18.737,-73.557,10,2.6
2018-02-18T01:50:34.200000Z,18.937,-73.547,6.9,3.9
2018-02-18T02:57:50.700000Z,18.779,-73.571,6.2,2.7
2018-02-19T03:42:14.700000Z,18.672,-67.434,3.7,2.1
2018-02-19T09:12:31.800000Z,18.258,-69.073,133,2.6
2018-02-19T11:25:45.400000Z,19.366,-69.281,63.9,2.8
2018-02-19T14:14:13.700000Z,18.848,-73.616,12.2,2.8
2018-02-19T17:01:15.200000Z,18.052,-67.475,10.1,2.5
2018-02-20T02:54:50.000000Z,19.393,-68.825,88.1,2.9
2018-02-20T06:32:25.200000Z,18.061,-67.496,10.6,2.6
2018-02-20T07:21:32.800000Z,18.091,-67.454,10.5,2.0
2018-02-20T22:50:16.000000Z,18.272,-68.411,60.7,2.4
2018-02-21T06:21:29.000000Z,19.611,-71.27,0,2.6
2018-02-21T07:09:40.500000Z,18.592,-74.137,44.1,3.4
2018-02-21T07:39:22.100000Z,18.813,-73.977,12.3,2.7
2018-02-21T17:55:32.600000Z,18.957,-67.845,10.1,2.3
2018-02-22T05:43:11.600000Z,18.473,-70.621,9.7,2.0
2018-02-22T05:47:03.600000Z,18.755,-74.015,6.3,2.4
2018-02-22T11:43:24.800000Z,19.108,-73.764,25,3.4
2018-02-22T11:49:43.200000Z,18.212,-71.284,36.6,1.9
2018-02-22T14:38:23.100000Z,19.038,-73.545,30.1,3.2
2018-02-23T17:13:02.100000Z,18.946,-71.812,22.4,2.4
2018-02-24T11:56:16.700000Z,19.056,-68.68,21.1,2.5
2018-02-24T12:51:49.100000Z,18.424,-70.428,7.1,1.9
2018-02-25T03:49:12.000000Z,18.182,-71.081,43.2,1.9
2018-02-25T06:27:51.400000Z,19.423,-68.687,5,2.8
2018-02-25T09:16:57.900000Z,18.178,-71.301,28.2,1.6
2018-02-25T16:19:24.300000Z,18.119,-71.097,18.6,1.8
2018-02-25T17:23:18.500000Z,17.355,-71.11,20.9,1.8
2018-02-25T20:10:48.900000Z,18.941,-67.546,44,2.4
2018-02-25T23:05:10.900000Z,19.676,-71.215,14.6,2.5
2018-02-26T04:06:25.500000Z,19.733,-70.804,2.6,2.3
2018-02-26T08:44:52.700000Z,18.747,-74.007,12.2,2.4
2018-02-26T09:10:33.900000Z,19.503,-68.553,0,2.5
2018-02-26T15:28:10.100000Z,18.151,-71.533,19.9,1.3
2018-02-27T05:30:42.100000Z,18.032,-68.575,111,2.5
2018-02-27T19:17:25.400000Z,19.651,-69.731,72.4,2.2
2018-02-27T22:08:16.700000Z,18.063,-71.537,28.3,1.5
2018-02-28T06:18:44.300000Z,19.037,-70.643,17.1,1.7
2018-02-28T23:07:44.900000Z,18.224,-73.068,11.7,2.2
2018-03-01T00:27:15.500000Z,19.273,-69.809,8.6,2.2
2018-03-01T03:31:05.200000Z,20.275,-72.505,27.4,2.6
2018-03-01T04:20:57.700000Z,18.428,-70.728,35.7,1.4
2018-03-01T13:50:12.500000Z,19.344,-67.678,5,3.1
2018-03-02T01:09:46.200000Z,18.658,-69.504,90.3,2.5
2018-03-02T02:27:49.800000Z,18.073,-71.294,27.1,1.3
2018-03-02T03:38:51.800000Z,18.433,-70.381,5,1.9
2018-03-02T08:56:12.800000Z,18.865,-73.609,6.2,2.5
2018-03-02T11:47:03.700000Z,18.593,-73.414,19.5,2.1
2018-03-02T21:12:46.000000Z,18.096,-71.096,24.1,1.3
2018-03-02T22:55:23.500000Z,19.071,-71.364,65,1.7
2018-03-03T02:25:21.300000Z,18.852,-73.955,10.3,2.1
2018-03-03T03:09:42.100000Z,18.935,-71.372,23.8,2.3
2018-03-03T10:52:56.900000Z,19.437,-70.744,21.5,1.7
2018-03-03T18:53:27.500000Z,18.177,-76.477,65,3.4
2018-03-03T21:06:33.900000Z,18.481,-70.36,34.2,2.0
2018-03-04T05:30:46.700000Z,19.046,-67.893,10.3,2.2
2018-03-04T08:46:25.700000Z,19.008,-67.933,10.1,2.2
2018-03-04T11:23:20.800000Z,19.036,-67.917,10.2,2.2
2018-03-04T19:48:43.500000Z,18.562,-71.529,6.5,2.9
2018-03-04T20:13:04.400000Z,18.562,-71.493,15.6,1.6
2018-03-05T06:37:01.700000Z,18.586,-73.658,14.2,2.7
2018-03-05T10:52:16.800000Z,18.559,-71.551,3.7,2.7
2018-03-05T21:20:27.100000Z,18.548,-71.28,53.1,1.6
2018-03-05T22:00:19.400000Z,18.582,-70.272,51.9,1.9
2018-03-05T23:15:22.300000Z,18.642,-69.79,126,2.5
2018-03-06T04:20:54.000000Z,18.072,-71.314,32.2,1.3
2018-03-06T04:35:14.200000Z,18.125,-71.407,5,1.1
2018-03-06T18:49:26.800000Z,19.109,-70.595,11,3.4
2018-03-07T03:27:49.200000Z,18.805,-70.318,105,2.9
2018-03-07T05:17:47.200000Z,18.09,-71.307,23.6,1.5
2018-03-07T21:52:01.200000Z,19.093,-69.657,89.1,3.6
2018-03-08T01:52:32.300000Z,19.061,-73.83,23.9,2.8
2018-03-08T04:15:57.000000Z,19.934,-70.259,20,2.4
2018-03-08T06:56:41.800000Z,18.803,-73.627,25,2.4
2018-03-08T19:45:57.500000Z,18.295,-71.868,27.9,1.9
2018-03-09T03:04:34.700000Z,18.389,-70.781,94,2.0
2018-03-09T04:26:46.700000Z,17.958,-70.706,14.4,1.6
2018-03-09T10:40:13.500000Z,18.197,-71.837,24.5,1.7
2018-03-09T11:21:06.000000Z,19.02,-67.996,10,2.2
2018-03-09T17:38:12.300000Z,19.125,-67.807,12.2,2.3
2018-03-09T22:08:03.400000Z,18.961,-72.944,12.6,2.2
2018-03-10T08:50:53.600000Z,18.242,-68.17,79.3,2.1
2018-03-10T17:21:25.300000Z,18.69,-71.458,53.1,1.9
2018-03-10T21:07:08.000000Z,18.462,-73.062,5.6,2.7
2018-03-11T08:17:35.900000Z,19.693,-66.344,0,2.8
2018-03-11T10:49:43.200000Z,18.47,-70.432,25,2.0
2018-03-11T14:54:57.900000Z,18.9,-70.41,104,2.4
2018-03-11T18:27:20.000000Z,18.259,-68.218,79.1,2.5
2018-03-12T08:35:34.100000Z,18.521,-67.453,10.5,2.1
2018-03-12T11:59:44.000000Z,17.498,-70.995,33.9,1.9
2018-03-12T12:15:50.500000Z,18.539,-70.629,25,2.0
2018-03-12T13:16:46.300000Z,18.702,-68.869,19.9,2.8
2018-03-12T19:25:48.900000Z,18.5,-70.681,30.1,2.2
2018-03-12T22:23:22.100000Z,18.276,-71.492,18.8,2.1
2018-03-13T01:56:45.500000Z,18.04,-71.456,25.8,1.7
2018-03-14T01:32:29.700000Z,18.73,-69.853,84.7,2.3
2018-03-14T06:09:29.600000Z,18.904,-73.592,10.1,2.2
2018-03-14T07:02:04.100000Z,19.652,-70.005,25,2.3
2018-03-14T19:44:45.000000Z,19.534,-70.062,18.3,2.7
2018-03-14T20:28:09.900000Z,18.315,-71.955,15,1.5
2018-03-15T02:32:23.400000Z,18.347,-73.332,13.4,2.9
2018-03-15T05:18:19.300000Z,18.219,-73.461,45,2.4
2018-03-15T13:40:14.100000Z,18.29,-71.039,16.5,1.5
2018-03-15T21:45:28.300000Z,18.175,-70.812,26.8,1.8
2018-03-16T02:35:11.900000Z,19.88,-72.099,19.7,2.7
2018-03-16T02:50:31.700000Z,18.111,-70.617,17,2.8
2018-03-16T07:24:18.900000Z,18.309,-69.187,128,2.7
2018-03-16T20:58:17.800000Z,17.997,-71.144,7.1,1.2
2018-03-17T00:10:13.100000Z,19.05,-69.815,2.8,2.4
2018-03-17T01:51:14.000000Z,17.882,-68.757,66.7,2.5
2018-03-17T04:04:59.600000Z,18.998,-68.736,10,2.4
2018-03-17T06:41:26.300000Z,18.33,-68.035,86.4,2.0
2018-03-17T10:25:22.800000Z,18.499,-69.721,112,2.5
2018-03-17T10:57:52.900000Z,18.083,-71.08,18,1.5
2018-03-17T13:35:59.800000Z,17.736,-69.764,7.1,2.3
2018-03-17T23:24:46.300000Z,18.4,-70.426,22,1.8
2018-03-18T06:00:24.900000Z,18.058,-69.084,95.8,2.5
2018-03-18T07:05:11.400000Z,19.843,-71.156,23.3,1.9
2018-03-18T15:50:40.200000Z,19.447,-71.129,0,2.2
2018-03-18T17:07:41.000000Z,19.063,-69.494,6.1,2.9
2018-03-19T00:02:56.300000Z,18.258,-67.96,105,2.2
2018-03-19T08:06:56.300000Z,18.721,-71.026,25,0.8
2018-03-19T10:32:24.100000Z,18.104,-71.404,32.3,1.6
2018-03-20T01:15:01.400000Z,18.312,-70.777,17.2,1.8
2018-03-20T05:03:59.500000Z,18.829,-70.345,91,2.1
2018-03-20T23:44:40.700000Z,17.938,-68.773,135,2.6
2018-03-21T00:31:46.700000Z,20.197,-71.268,5,2.4
2018-03-21T00:37:43.300000Z,20.168,-71.083,2.2,2.5
2018-03-21T07:26:29.100000Z,20.137,-70.783,16.2,2.6
2018-03-23T02:59:33.500000Z,18.739,-69.672,98,2.4
2018-03-23T04:34:37.800000Z,17.839,-68.457,120,2.6
2018-03-23T04:56:17.100000Z,18.497,-70.688,35.4,1.6
2018-03-23T05:26:54.000000Z,20.141,-70.793,29,2.6
2018-03-23T07:27:41.500000Z,18.116,-68.029,129,2.2
2018-03-23T07:41:20.200000Z,18.476,-69.121,118,3.9
2018-03-23T10:06:43.900000Z,18.297,-67.756,10.1,1.8
2018-03-23T13:28:09.500000Z,17.82,-70.851,27.2,1.5
2018-03-23T21:05:33.900000Z,17.491,-71.489,12.5,1.4
2018-03-24T01:23:20.100000Z,18.026,-71.353,25,1.1
2018-03-24T05:58:14.100000Z,19.233,-68.649,0,3.0
2018-03-24T07:45:18.200000Z,19.005,-73.566,21,2.7
2018-03-24T08:56:34.900000Z,19.501,-72.121,45,2.4
2018-03-24T09:47:42.100000Z,18.863,-73.595,10.1,2.5
2018-03-24T19:55:03.700000Z,18.098,-71.151,15.5,1.3
2018-03-24T23:59:18.100000Z,18.101,-72.21,23.7,1.9
2018-03-25T03:16:26.300000Z,17.965,-71.185,34.9,1.6
2018-03-25T07:00:50.300000Z,18.594,-67.02,48.4,2.2
2018-03-25T10:05:00.800000Z,18.296,-71.228,11.2,1.4
2018-03-25T13:31:22.700000Z,18.766,-70.348,90.3,2.6
2018-03-25T22:45:01.700000Z,18.178,-71.957,36,1.8
2018-03-26T00:42:37.300000Z,18.867,-70.353,95.1,2.7
2018-03-26T01:34:23.900000Z,18.237,-71.443,24,1.5
2018-03-26T04:52:33.700000Z,18.151,-71.552,25,1.6
2018-03-26T05:32:12.200000Z,18.093,-71.557,25.4,1.3
2018-03-26T20:32:54.400000Z,18.439,-71.818,34,1.6
2018-03-26T20:41:25.800000Z,18.875,-67.576,10.1,2.7
2018-03-26T23:57:23.500000Z,17.955,-71.338,16,1.3
2018-03-27T02:14:36.500000Z,19.126,-68.68,13.1,2.3
2018-03-27T05:59:44.200000Z,18.289,-72.15,30.7,1.9
2018-03-27T06:09:49.400000Z,19.931,-70.279,52.6,1.9
2018-03-27T07:54:21.000000Z,18.886,-73.932,13.4,2.4
2018-03-27T10:31:32.300000Z,18.993,-69.302,7.7,2.9
2018-03-27T17:57:06.300000Z,18.549,-69.718,131,2.5
2018-03-27T21:20:46.300000Z,18.037,-71.751,65,1.7
2018-03-27T23:44:39.500000Z,18.396,-69.623,97.9,2.5
2018-03-28T01:15:31.000000Z,18.913,-73.956,14.4,2.3
2018-03-28T09:12:35.800000Z,18.851,-73.955,13.2,2.4
2018-03-28T11:22:33.000000Z,19.648,-69.953,15.5,2.5
2018-03-28T16:36:39.500000Z,18.22,-71.475,18.4,1.5
2018-03-28T18:37:19.200000Z,18.172,-71.423,31.3,1.5
2018-03-28T22:16:57.800000Z,19.035,-67.079,32.2,2.9
2018-03-29T06:52:24.800000Z,18.329,-72.945,0.4,2.2
2018-03-29T13:00:32.600000Z,18.83,-69.666,80.2,2.8
2018-03-29T14:20:53.800000Z,18.809,-73.968,7.8,2.7
2018-03-29T18:37:24.500000Z,18.825,-73.94,10.1,2.5
2018-03-29T23:55:35.200000Z,17.95,-68.102,1.3,3.7
2018-03-30T00:50:29.800000Z,18.229,-71.188,3.9,0.9
2018-03-30T06:55:53.400000Z,19.436,-70.982,41.2,1.8
2018-03-30T11:19:12.400000Z,18.545,-67.475,2.2,1.8
2018-03-30T16:28:19.300000Z,17.919,-68.134,0,2.1
2018-03-30T17:44:59.700000Z,19.993,-70.407,55.5,2.2
2018-03-30T20:38:22.200000Z,17.849,-68.84,138,2.7
2018-03-31T01:29:16.500000Z,17.665,-68.527,46.3,2.3
2018-03-31T06:43:17.500000Z,18.289,-67.043,25,2.0
2018-03-31T12:56:22.200000Z,19.547,-71.042,22.8,1.3
2018-04-01T03:06:23.700000Z,18.089,-69.634,85,2.0
2018-04-01T05:45:56.900000Z,18.84,-73.953,11.7,2.2
2018-04-01T09:36:36.700000Z,18.699,-67.81,75.4,2.5
2018-04-01T10:29:20.100000Z,18.567,-73.494,5,2.7
2018-04-01T13:42:08.000000Z,18.433,-70.394,25,1.8
2018-04-01T16:50:26.500000Z,19.547,-69.97,17.9,3.4
2018-04-01T22:44:40.600000Z,18.628,-66.703,25.6,2.5
2018-04-02T02:12:32.400000Z,19.565,-69.956,18.5,2.4
2018-04-02T03:47:11.000000Z,18.441,-73.547,45,2.0
2018-04-02T07:09:56.800000Z,20.16,-70.771,4.4,2.3
2018-04-03T00:27:19.000000Z,18.454,-70.419,17.4,2.5
2018-04-03T00:38:07.300000Z,18.983,-73.947,44.1,2.0
2018-04-03T02:52:21.400000Z,18.447,-70.381,17.4,1.5
2018-04-03T03:25:28.100000Z,18.059,-71.555,27.6,0.8
2018-04-03T04:07:22.700000Z,18.451,-70.359,18.7,1.5
2018-04-03T06:41:56.000000Z,18.948,-73.894,120,2.2
2018-04-03T06:49:20.800000Z,18.877,-68.481,35.1,2.3
2018-04-03T07:37:44.000000Z,17.965,-66.527,0,2.7
2018-04-03T08:24:16.200000Z,19.84,-70.581,12,2.3
2018-04-03T08:26:27.700000Z,18.005,-71.268,25,1.3
2018-04-03T09:18:08.400000Z,18.287,-68.034,116,2.4
2018-04-03T13:36:35.700000Z,20.007,-69.96,37.2,2.4
2018-04-03T21:14:50.000000Z,18.437,-69.414,44.9,2.0
2018-04-03T23:53:06.900000Z,19.794,-72.576,44.5,2.1
2018-04-04T02:50:18.200000Z,19.021,-73.862,21.3,2.2
2018-04-04T03:06:44.800000Z,19.007,-73.959,136,2.2
2018-04-04T05:12:37.300000Z,18.467,-67.452,10.2,1.6
2018-04-04T06:10:12.700000Z,17.905,-68.498,65.8,2.9
2018-04-04T06:29:13.500000Z,18.508,-70.318,17.4,1.6
2018-04-04T07:05:43.800000Z,18.521,-70.342,8.3,2.0
2018-04-04T14:14:55.800000Z,19.132,-71.33,90.3,2.1
2018-04-04T19:47:31.700000Z,17.876,-68.583,47.3,2.7
2018-04-04T21:50:19.100000Z,18.171,-70.373,22.3,1.8
2018-04-05T02:09:52.600000Z,18.602,-69.436,89.5,2.4
2018-04-05T02:24:42.000000Z,18.268,-69.123,105,2.4
2018-04-05T10:08:10.600000Z,19.14,-69.822,14.9,2.1
2018-04-05T18:56:56.800000Z,18.264,-72.506,17.4,2.0
2018-04-06T03:45:06.300000Z,20.23,-71.583,25,1.7
2018-04-06T11:37:56.300000Z,19.061,-70.587,62.3,1.8
2018-04-06T14:45:19.100000Z,18.293,-70.248,55.8,1.7
2018-04-06T17:06:23.600000Z,18.181,-70.424,33.2,1.7
2018-04-06T21:21:13.700000Z,18.892,-64.721,45,5.0
2018-04-07T02:57:34.200000Z,18.842,-73.948,9,2.3
2018-04-07T03:53:48.800000Z,18.066,-70.358,10,1.8
2018-04-07T13:05:27.800000Z,18.027,-71.424,24.7,1.1
2018-04-07T17:39:24.300000Z,18.369,-69.688,85,2.2
2018-04-07T19:27:08.400000Z,18.073,-68.699,145,2.6
2018-04-08T02:17:51.900000Z,18.512,-69.813,124,2.2
2018-04-08T05:18:35.800000Z,18.245,-66.964,17.2,2.2
2018-04-08T05:26:00.000000Z,18.243,-66.978,13.3,2.0
2018-04-08T07:34:16.400000Z,17.854,-75.027,25,2.4
2018-04-08T09:40:32.200000Z,17.925,-68.297,95.4,2.2
2018-04-08T15:59:13.400000Z,18.652,-69.472,90.5,2.4
2018-04-08T23:49:58.200000Z,18.358,-71.876,9.9,1.6
2018-04-09T01:09:10.800000Z,18.334,-71.918,0.5,1.6
2018-04-09T19:21:32.500000Z,18.562,-69.456,125,2.6
2018-04-10T00:49:30.400000Z,19.046,-65.34,25,3.6
2018-04-10T02:36:28.100000Z,17.949,-68.442,120,2.6
2018-04-10T10:22:45.900000Z,18.949,-67.051,40.7,2.2
2018-04-10T12:26:09.000000Z,18.677,-69.891,98,2.8
2018-04-11T15:13:53.600000Z,18.938,-65.721,5,3.9
2018-04-11T16:36:04.500000Z,18.478,-69.416,85,2.6
2018-04-12T00:20:58.900000Z,18.433,-72.045,8.2,1.5
2018-04-12T00:45:53.900000Z,19.749,-73.085,44.6,3.7
2018-04-12T02:00:00.600000Z,18.98,-68.114,53.2,2.8
2018-04-12T04:20:44.400000Z,18.143,-67.638,66.2,2.3
2018-04-12T07:45:43.400000Z,19.152,-67.207,10.6,2.1
2018-04-12T08:31:11.200000Z,18.126,-67.783,124,2.2
2018-04-12T11:09:31.100000Z,18.387,-69.117,118,2.7
2018-04-12T23:39:42.400000Z,19.615,-69.888,25.2,2.3
2018-04-14T18:11:41.000000Z,18.13,-71.219,41.3,1.9
2018-04-14T22:38:34.500000Z,18.243,-71.402,0.4,1.6
2018-04-15T06:44:57.900000Z,19.998,-72.995,25,2.6
2018-04-16T00:42:06.000000Z,18.294,-68.899,128,3.0
2018-04-16T07:06:29.100000Z,19.72,-70.091,15.9,3.2
2018-04-17T05:32:45.500000Z,19.144,-69.761,5,2.1
2018-04-18T12:09:23.800000Z,19.41,-70.384,27.8,2.8
2018-04-18T12:16:50.100000Z,19.593,-70.442,33.8,1.8
2018-04-18T12:24:25.900000Z,19.353,-70.413,22.2,1.8
2018-04-18T18:22:35.000000Z,18.56,-69.473,81.8,2.2
2018-04-18T21:37:33.400000Z,19.481,-70.196,0,1.5
2018-04-20T05:52:15.300000Z,18.462,-70.568,27.1,2.5
2018-04-21T11:51:32.100000Z,18.694,-69.451,102,3.7
2018-04-21T22:27:15.500000Z,18.158,-71.377,18.8,1.4
2018-04-22T09:25:36.100000Z,18.101,-68.937,150,2.7
2018-04-23T06:04:58.100000Z,20.198,-70.81,25,2.4
2018-04-23T10:25:50.700000Z,19.5,-73.055,37.9,2.7
2018-04-24T06:46:23.900000Z,18.115,-68.162,45,2.7
2018-04-24T06:52:39.200000Z,18.897,-70.052,84,1.9
2018-04-24T07:27:28.000000Z,18.486,-70.609,3.9,1.8
2018-04-25T18:55:48.800000Z,19.048,-73.25,22.1,1.9
2018-04-25T19:56:56.700000Z,18.626,-67.516,10.2,2.3
2018-04-26T07:56:17.200000Z,18.573,-69.688,105,2.2
2018-04-26T08:18:54.100000Z,18.68,-69.643,99.9,3.0
2018-04-26T18:35:18.600000Z,18.493,-69.733,90.3,1.8
2018-04-26T23:22:27.400000Z,18.074,-68.494,87.3,2.7
2018-04-27T06:16:10.600000Z,17.68,-69.48,28,2.3
2018-04-27T08:31:10.000000Z,18.096,-71.313,6.5,0.8
2018-04-27T17:31:29.900000Z,18.7,-71.67,18.4,1.9
2018-04-28T00:09:27.300000Z,18.521,-71.842,10.1,1.5
2018-04-28T06:44:10.800000Z,18.642,-74.046,6.7,2.8
2018-04-28T17:51:39.000000Z,18.204,-71.362,25,1.6
2018-04-28T20:34:30.000000Z,18.615,-69.444,98.8,3.1
2018-04-29T04:34:41.200000Z,17.634,-71.461,8.3,1.3
2018-04-29T07:38:25.000000Z,18.204,-68.469,106,2.6
2018-04-29T21:40:42.200000Z,18.971,-68.645,25.7,2.7
2018-04-30T02:11:03.300000Z,17.881,-68.646,49.3,2.6
2018-04-30T06:52:27.000000Z,18.165,-71.533,8.5,1.5
2018-04-30T08:52:37.100000Z,18.451,-73.159,12.9,2.1
2018-04-30T10:46:34.400000Z,19.26,-68.281,25,3.6
2018-05-01T02:20:14.500000Z,19.313,-73.832,44.2,2.4
2018-05-03T07:15:33.800000Z,17.042,-75.671,51.5,3.0
2018-05-03T15:01:25.700000Z,18.892,-67.396,25,2.6
2018-05-03T23:24:30.100000Z,18.88,-71.292,4.9,1.6
2018-05-04T06:46:58.200000Z,19.576,-70.406,19.4,3.0
2018-05-04T07:32:27.400000Z,19.586,-69.018,0,2.4
2018-05-04T13:10:21.000000Z,19.442,-73.677,44,3.6
2018-05-05T06:40:05.600000Z,18.184,-71.268,36.5,1.8
2018-05-05T13:35:08.200000Z,19.763,-75.349,37.4,2.0
2018-05-06T00:05:15.300000Z,17.839,-69.164,45,2.8
2018-05-06T01:28:41.800000Z,20.688,-65.912,47.6,3.4
2018-05-06T04:05:20.300000Z,20.169,-70.915,0,2.6
2018-05-06T09:26:54.800000Z,18.135,-71.057,5.5,1.8
2018-05-06T16:19:09.300000Z,18.678,-71.611,15.9,1.5
2018-05-06T18:14:10.500000Z,19.349,-69.754,30.8,2.3
2018-05-07T02:44:04.800000Z,18.0,-71.328,39.1,1.6
2018-05-07T02:45:09.400000Z,19.573,-70.677,22.9,2.8
2018-05-07T06:14:17.500000Z,19.245,-76.374,10.3,3.2
2018-05-07T14:51:18.700000Z,18.918,-71.817,13.4,3.3
2018-05-07T20:52:43.100000Z,19.385,-73.095,25,2.7
2018-05-07T23:46:03.600000Z,18.957,-70.518,105,2.7
2018-05-07T23:59:07.900000Z,18.644,-69.467,98,3.4
2018-05-08T03:45:15.100000Z,18.732,-67.15,62.4,2.2
2018-05-08T10:02:50.700000Z,19.975,-73.536,25.3,1.8
2018-05-09T03:33:28.500000Z,19.775,-71.152,21.5,2.1
2018-05-09T05:21:21.700000Z,19.613,-75.126,47.1,2.1
2018-05-09T07:40:24.800000Z,18.672,-66.884,57.9,2.1
2018-05-10T07:55:42.700000Z,19.949,-73.697,33.5,1.5
2018-05-10T11:36:59.800000Z,19.327,-69.682,9.6,2.4
2018-05-10T19:10:53.700000Z,18.506,-70.368,45,1.9
2018-05-10T19:48:39.400000Z,18.182,-66.237,5,4.0
2018-05-11T00:09:01.500000Z,18.06,-71.381,36.8,2.9
2018-05-11T07:04:30.200000Z,18.571,-69.53,91.2,2.4
2018-05-11T18:57:41.600000Z,20.209,-71.235,3.8,2.1
2018-05-11T19:39:38.500000Z,18.273,-67.78,53.8,2.6
2018-05-12T04:56:07.400000Z,18.602,-71.462,22.8,2.3
2018-05-12T07:02:26.300000Z,18.034,-69.228,76.2,2.4
2018-05-12T17:21:12.000000Z,18.632,-69.46,89.1,2.6
2018-05-13T00:00:53.000000Z,19.0,-65.176,45,3.2
2018-05-13T06:20:04.000000Z,18.919,-66.856,33.1,1.8
2018-05-13T09:09:40.800000Z,21.049,-73.815,65,2.0
2018-05-13T18:09:41.700000Z,18.235,-69.129,132,2.5
2018-05-13T19:54:32.400000Z,18.252,-69.21,32.6,2.5
2018-05-13T20:57:19.300000Z,18.314,-67.614,10.1,1.9
2018-05-14T04:18:14.200000Z,18.257,-70.538,105,1.9
2018-05-14T10:40:34.900000Z,19.653,-71.25,44.1,2.1
2018-05-14T15:49:12.500000Z,20.068,-73.261,60.1,2.1
2018-05-14T16:56:47.000000Z,19.39,-67.729,14.7,2.7
2018-05-14T16:58:19.300000Z,18.995,-68.881,15.3,2.5
2018-05-14T22:50:58.600000Z,19.558,-77.415,40.8,2.3
2018-05-14T23:19:51.600000Z,18.091,-68.745,143,2.6
2018-05-15T01:55:31.800000Z,18.596,-71.331,50.8,1.7
2018-05-15T10:13:11.000000Z,18.071,-68.664,103,2.8
2018-05-16T00:57:33.800000Z,18.173,-68.12,95.7,2.3
2018-05-16T05:40:33.900000Z,18.325,-68.074,97.3,2.3
2018-05-16T07:03:49.700000Z,18.674,-69.323,93.3,2.3
2018-05-16T10:25:06.600000Z,19.795,-70.535,10.6,2.6
